Node Number = 39910
438424.852000 5548896.580000 68.455490
437046.963000 5550967.180000 67.447517
437817.939000 5552763.480000 66.096092
438623.686000 5554588.280000 63.303516
438826.480000 5556304.890000 57.457134
439044.504000 5558095.390000 50.403145
439486.931000 5559872.890000 40.521538
440086.583000 5561471.960000 28.977438
440684.928000 5563113.040000 14.989985
374355.000000 5568520.000000 11.245688
375202.000000 5568662.000000 21.640555
376009.837000 5567983.190000 27.449036
373225.000000 5568982.000000 3.335499
377118.420000 5566946.180000 32.623698
378241.927000 5566135.010000 38.465916
379067.737000 5565003.940000 47.894371
379767.206000 5563519.660000 54.836962
380050.742000 5561748.730000 57.495199
380296.379000 5559642.810000 59.994742
380100.363000 5557377.470000 61.994404
379671.012000 5555295.050000 64.137646
380541.097000 5553528.290000 65.992322
381750.831000 5551135.370000 67.907853
380719.028000 5548794.920000 69.663895
379423.516000 5546422.250000 70.858342
379407.770000 5543275.940000 72.854350
380307.440000 5539075.980000 74.838957
382376.792000 5536166.700000 75.885028
383674.679000 5531968.410000 77.344245
386996.152000 5528375.500000 77.296839
390663.186000 5526292.420000 77.210567
395051.331000 5526739.860000 76.473631
398080.885000 5523296.600000 76.925038
402371.484000 5521369.390000 75.607172
408008.433000 5521683.880000 74.382845
413772.960000 5521260.870000 73.434296
417556.575000 5524091.400000 72.867724
420072.284000 5528481.980000 71.689530
424244.000000 5530055.000000 71.365047
427971.881000 5532343.290000 72.118981
431223.243000 5531432.040000 71.500721
430921.662000 5535568.970000 70.110184
431217.783000 5539292.090000 69.599124
434209.387000 5540964.740000 69.694568
433963.170000 5544164.740000 68.765251
433996.950000 5546906.410000 67.395062
435859.292000 5548774.520000 67.908036
435218.782000 5550677.990000 67.976806
435867.557000 5552511.380000 65.925095
436625.121000 5554319.360000 61.710982
437173.715000 5556068.520000 53.898080
437514.519000 5557815.340000 53.408618
437847.346000 5559615.840000 48.527068
438521.701000 5561153.400000 39.581708
438922.222000 5562400.190000 32.616265
439721.000000 5562680.000000 27.988087
440014.000000 5563686.000000 15.821834
373914.000000 5569366.000000 16.875220
374545.000000 5569456.000000 21.327890
375086.000000 5569813.000000 21.324586
375798.595000 5569472.190000 26.272211
376787.062000 5568986.650000 30.812685
377596.381000 5568197.900000 32.520734
373367.000000 5569608.000000 12.717843
372939.000000 5569149.000000 0.910854
378687.810000 5567341.030000 36.979511
379729.909000 5566290.750000 45.738611
380746.758000 5564897.690000 54.234547
381317.226000 5563178.950000 56.917135
381662.008000 5561431.970000 58.798959
382075.522000 5559745.500000 59.947714
381953.310000 5557888.300000 61.523891
382006.655000 5555571.770000 64.277130
382916.768000 5553289.080000 65.811381
383910.890000 5551158.180000 67.740791
383757.532000 5548542.290000 69.906251
382364.355000 5545815.600000 71.170912
383385.408000 5542821.180000 71.778703
384311.405000 5539761.500000 72.636973
385776.031000 5536459.270000 75.618836
387750.302000 5533380.300000 75.904716
390429.060000 5531086.950000 76.644412
393543.887000 5529869.640000 76.193652
396942.540000 5530588.460000 75.096880
398492.708000 5528190.260000 75.257988
401106.955000 5526314.490000 75.436249
404591.711000 5525951.990000 74.524763
408113.055000 5526857.340000 73.917394
412144.789000 5525848.970000 72.221644
415837.683000 5528708.390000 72.275252
417477.745000 5532350.400000 71.481205
420658.000000 5533872.000000 71.616065
423350.000000 5534292.000000 71.599323
425699.000000 5534406.000000 71.453765
427839.034000 5537160.810000 70.860311
428714.030000 5540443.510000 69.973794
430733.446000 5542790.940000 68.906467
431038.623000 5545825.040000 68.036751
432028.826000 5548100.940000 67.187909
433624.970000 5549486.480000 67.268211
433921.373000 5551830.290000 66.354455
434505.990000 5553723.650000 60.947719
435241.290000 5555434.300000 57.861620
435783.822000 5557084.580000 50.141500
436208.000000 5558678.520000 40.851182
436460.984000 5560065.260000 47.398047
437099.862000 5561322.170000 44.867861
437792.416000 5562448.730000 37.736216
438386.236000 5563424.090000 19.967606
439232.035000 5563493.420000 22.425470
439555.000000 5564207.000000 13.977255
373835.000000 5569934.000000 19.037806
374384.510000 5570184.130000 19.841012
375230.242000 5570509.160000 19.695189
376172.797000 5570356.030000 24.800664
376984.537000 5569927.280000 29.489831
377961.038000 5569342.160000 31.404034
378962.641000 5568622.090000 35.197555
372855.018000 5569464.180000 1.188370
372979.149000 5569847.090000 3.184742
373307.598000 5570077.600000 12.394249
380130.856000 5567753.410000 43.090897
381086.933000 5566571.980000 51.279365
381998.341000 5565519.510000 54.204785
382467.873000 5564178.150000 55.600808
383001.675000 5562619.150000 57.301875
383373.898000 5560912.050000 59.093783
383631.848000 5558995.630000 60.937022
383911.942000 5556980.880000 62.708479
384360.514000 5554933.970000 64.996426
385182.546000 5552786.550000 66.809373
386213.375000 5550374.780000 68.703432
386547.793000 5548172.310000 69.984516
385738.445000 5545592.820000 70.964399
387002.277000 5542617.190000 71.997677
387333.010000 5539636.590000 73.042607
389013.700000 5537074.380000 74.577227
391124.569000 5534541.260000 74.883308
393885.679000 5532649.820000 74.779760
396402.358000 5534013.130000 73.997718
398932.593000 5532759.680000 74.055483
400619.635000 5530932.500000 74.227316
402106.042000 5528989.670000 75.153923
405186.451000 5529300.150000 74.514767
408429.745000 5529972.980000 73.846939
411708.543000 5528838.230000 72.168786
414198.370000 5531587.730000 71.959626
414785.200000 5534607.820000 71.430592
417409.704000 5535694.520000 71.871679
419828.096000 5537046.640000 70.916588
421725.683000 5537063.710000 70.810563
424419.184000 5537415.100000 70.653378
425892.518000 5539822.270000 69.770490
427252.142000 5542413.060000 69.000902
427950.349000 5544933.560000 68.735271
428575.311000 5547056.430000 67.902073
429775.484000 5548654.930000 67.532952
431388.455000 5549961.250000 66.884754
432446.627000 5551279.700000 66.033515
432623.149000 5553298.920000 61.549416
433278.974000 5555097.220000 58.662047
433926.402000 5556581.780000 55.750033
434527.019000 5558085.850000 50.858104
435084.622000 5559578.180000 41.370404
435601.332000 5560893.100000 46.457399
436029.547000 5561977.800000 44.666340
436721.480000 5562866.290000 39.481285
437535.163000 5563467.630000 27.649617
437974.065000 5564146.310000 23.203906
438819.860000 5564237.500000 14.611424
439294.000000 5564635.000000 7.664746
373759.107000 5570414.740000 18.597526
374348.789000 5570679.000000 22.147007
374558.446000 5571228.230000 21.100667
375341.925000 5571266.710000 18.452727
376071.717000 5571113.350000 21.092662
377018.939000 5570919.350000 26.135460
377964.887000 5570467.010000 28.228248
378921.678000 5569944.420000 30.906237
379878.252000 5569298.590000 36.341880
372897.812000 5570208.880000 1.712901
373252.831000 5570516.880000 9.190443
380820.601000 5568760.640000 42.170228
381722.805000 5567799.260000 47.559217
382616.731000 5566632.200000 52.338113
383418.378000 5565356.340000 54.193536
384110.650000 5563941.590000 56.693228
384609.948000 5562411.030000 57.818291
384875.427000 5560689.560000 59.310667
385377.129000 5558847.320000 61.006642
385942.265000 5556748.400000 63.694000
386232.694000 5554658.770000 65.603377
387018.893000 5552592.800000 66.966229
388274.471000 5551016.030000 68.142422
388682.823000 5548961.160000 69.776471
388109.248000 5546970.520000 70.083076
388618.017000 5544895.780000 70.982201
390056.372000 5542826.290000 71.673542
389643.228000 5540357.890000 72.914896
391561.967000 5537909.710000 74.146110
393821.991000 5535924.690000 73.329521
396507.657000 5537149.860000 72.965593
398896.596000 5535492.160000 73.027060
401234.594000 5533865.910000 73.415755
403761.928000 5532546.430000 74.075742
406658.617000 5531661.980000 74.106102
408736.831000 5533818.620000 72.868124
410960.333000 5531336.280000 72.186424
411856.062000 5533646.340000 71.596562
412656.253000 5536294.820000 71.148588
415110.211000 5537098.230000 71.565692
417423.490000 5538155.040000 71.270411
419533.448000 5539429.230000 70.655747
422758.341000 5539372.860000 70.409160
424310.301000 5541504.380000 69.831316
425449.069000 5543625.510000 69.017616
425507.649000 5545783.180000 68.407081
426647.192000 5547267.650000 67.925794
427693.925000 5548915.990000 67.305528
428424.336000 5550462.590000 66.399284
429820.868000 5550894.550000 65.959159
431219.206000 5551916.280000 65.123719
431282.789000 5553522.520000 62.313685
431737.576000 5554951.940000 59.211714
432060.922000 5556475.610000 56.131921
432847.158000 5557653.680000 56.142015
433323.226000 5558553.880000 53.641082
433807.027000 5559459.280000 49.106424
434231.135000 5560748.860000 47.555786
434840.390000 5561882.920000 45.221731
435509.019000 5562873.780000 35.349599
436017.975000 5563862.090000 35.757298
436992.720000 5564011.850000 30.330060
437422.397000 5564681.900000 27.444433
438286.980000 5564741.150000 15.785133
438952.949000 5565032.060000 0.350257
373494.606000 5570866.900000 12.054889
373909.965000 5570970.930000 18.805998
373926.645000 5571462.590000 17.519691
374135.087000 5571859.620000 17.663273
374642.082000 5571888.990000 20.944346
375115.039000 5571724.420000 20.526331
375819.000000 5571905.460000 18.091979
376582.984000 5571751.000000 20.471216
377279.310000 5571738.480000 23.411089
377991.828000 5571407.880000 24.964019
378858.242000 5571053.370000 26.216813
379774.085000 5570574.360000 29.840709
380780.534000 5570031.960000 35.660503
372862.674000 5570507.470000 0.307877
373035.785000 5570888.940000 1.484040
381735.077000 5569204.750000 44.739216
382648.910000 5568583.270000 47.667550
383296.619000 5567639.120000 50.489595
384089.044000 5566557.890000 52.544670
384883.487000 5565255.400000 54.523220
385785.109000 5563794.180000 56.582722
386060.094000 5562168.410000 58.025461
386188.471000 5560703.300000 59.716907
387181.296000 5560000.230000 60.385680
386784.100000 5558531.880000 61.242003
387768.995000 5557764.530000 61.981107
387571.343000 5556148.960000 64.165220
387798.339000 5554380.150000 65.474369
388679.859000 5552843.710000 66.925979
389525.659000 5551740.470000 67.838499
390142.741000 5550055.580000 69.142176
390970.053000 5548350.920000 69.959602
389832.259000 5546573.760000 70.405633
391094.017000 5544722.050000 70.488260
392703.327000 5542945.470000 71.893491
391961.116000 5540675.410000 72.423674
394155.984000 5538874.970000 73.032937
396701.818000 5539637.740000 72.294574
398951.862000 5538157.640000 73.446871
401225.816000 5536806.600000 72.534141
403384.660000 5535422.050000 72.692142
405922.106000 5534293.120000 72.731398
407585.264000 5536187.540000 71.782100
410135.336000 5535981.310000 72.021709
410948.495000 5538174.150000 71.901420
413196.063000 5538617.950000 70.675947
415356.378000 5539406.700000 70.948576
417355.227000 5540412.780000 70.879485
419163.351000 5541629.050000 70.286540
421345.414000 5540969.670000 69.926301
422803.670000 5542794.550000 69.532987
424088.692000 5544576.110000 69.303196
423550.328000 5546453.250000 69.225780
424874.249000 5547889.780000 68.139923
426022.991000 5549217.680000 67.258030
427017.269000 5550471.490000 66.182841
427516.549000 5551805.060000 64.892359
428667.073000 5552134.800000 64.332970
429998.197000 5552652.210000 63.896529
430302.594000 5554215.800000 61.455829
430656.444000 5555579.270000 56.123814
430830.460000 5556804.050000 56.077599
431569.157000 5557968.090000 57.144404
432422.733000 5559020.370000 53.828920
433077.777000 5560091.340000 50.059587
433119.457000 5560901.290000 48.656640
433618.593000 5561920.980000 40.661881
434310.330000 5562880.300000 35.939134
434969.270000 5563640.610000 33.672023
435100.871000 5564476.050000 31.961990
435842.913000 5564853.910000 28.945353
436565.595000 5564728.300000 30.489259
436997.615000 5565299.000000 26.050454
437745.264000 5565214.850000 18.597843
438360.265000 5565377.660000 2.122337
373308.968000 5571166.430000 4.186278
373533.824000 5571360.070000 11.040253
373526.754000 5571828.280000 8.555417
373840.052000 5572241.350000 10.175278
374446.393000 5572374.560000 17.040745
375122.719000 5572261.750000 22.308157
375714.737000 5572509.890000 23.769513
376380.164000 5572414.200000 18.553539
377130.935000 5572445.410000 20.669055
377981.065000 5572271.630000 22.207317
378766.778000 5572059.790000 22.401716
379575.837000 5571663.200000 23.664669
380482.881000 5571291.360000 25.571320
381348.412000 5570842.410000 30.195427
382039.465000 5570229.780000 37.432164
382918.675000 5569589.500000 43.850231
383808.213000 5568740.530000 48.081871
384579.986000 5567753.500000 51.284218
385314.048000 5566602.250000 52.544653
386134.474000 5565322.420000 54.433425
387134.641000 5564269.570000 56.073657
387248.056000 5562882.650000 57.527340
387508.360000 5561408.030000 59.175251
388926.859000 5560500.600000 59.992931
388102.754000 5559257.500000 61.112487
389130.738000 5558849.480000 61.061883
388962.313000 5557325.340000 62.422925
388931.932000 5555788.330000 64.551890
389303.878000 5554240.080000 65.961854
390744.794000 5552964.410000 66.938142
391286.184000 5551466.620000 68.119688
392016.342000 5549940.990000 69.029311
392956.034000 5548412.530000 69.952954
392050.109000 5546661.000000 70.057288
393425.470000 5545017.160000 70.853502
395074.159000 5543408.770000 71.389476
394587.778000 5541240.150000 72.034438
396933.800000 5541896.950000 71.954651
398962.266000 5540515.620000 72.031013
401132.035000 5539293.850000 72.120143
403478.356000 5538242.680000 72.393325
405253.138000 5536598.000000 72.145235
406192.724000 5538339.930000 72.234737
408630.521000 5538121.350000 72.062918
409502.256000 5540013.440000 71.914865
411597.368000 5540225.590000 71.178973
413606.222000 5540743.960000 70.113359
415489.101000 5541535.880000 70.044349
417207.701000 5542507.010000 70.023496
418764.473000 5543589.440000 70.012710
420769.556000 5543063.880000 69.920450
422022.016000 5544970.020000 69.180266
421792.785000 5547050.240000 68.802622
423164.859000 5548279.190000 68.184734
424414.637000 5549551.420000 67.044105
425506.980000 5550755.740000 65.903686
426380.328000 5551942.160000 64.189537
427388.739000 5553080.130000 62.827527
428916.337000 5553541.060000 62.333540
429351.464000 5554871.280000 58.118949
429843.326000 5556035.680000 56.107940
430075.484000 5557006.620000 58.817324
430588.532000 5557857.240000 58.103010
430640.639000 5558829.940000 55.784452
431379.953000 5559248.700000 55.202476
432100.710000 5560190.660000 51.377690
432521.889000 5561378.690000 44.334592
432693.359000 5562390.300000 30.665715
433413.618000 5563256.660000 29.844685
434188.113000 5563999.030000 30.826372
434356.164000 5564924.860000 29.559182
435115.482000 5565343.220000 29.250022
435714.844000 5565656.090000 26.006693
436342.592000 5565592.050000 23.572490
436946.050000 5565983.870000 19.695675
437397.463000 5565698.140000 16.618573
437868.025000 5565925.320000 4.046218
373006.052000 5571506.320000 2.211849
373056.301000 5571905.310000 1.670861
373310.379000 5572332.430000 1.648396
373675.574000 5572645.820000 3.745668
374066.637000 5572636.710000 9.252407
374381.772000 5572938.260000 9.834719
374832.086000 5572728.880000 17.047269
375310.474000 5572748.540000 20.560696
375737.874000 5573117.550000 20.188461
376140.592000 5572897.610000 19.266447
376704.579000 5573020.930000 19.239346
377289.371000 5573213.910000 19.684473
377822.822000 5572901.360000 20.418237
378603.401000 5573111.040000 19.068935
379312.792000 5572675.930000 19.694416
380057.915000 5572308.340000 20.979598
380826.374000 5572200.780000 21.334180
381451.140000 5571633.160000 21.055328
382278.814000 5571148.200000 29.630605
383094.860000 5570619.990000 36.441146
383983.126000 5569864.120000 43.956431
385041.175000 5568946.340000 49.331883
385750.536000 5567829.560000 51.396118
386435.175000 5566659.380000 52.565123
387271.223000 5565621.500000 54.253057
388118.139000 5564642.760000 55.876524
388347.192000 5563413.290000 57.202159
388591.722000 5562080.350000 58.177354
389661.314000 5561857.720000 58.862525
390323.349000 5560929.840000 59.526075
390226.593000 5559680.960000 60.921252
390185.420000 5558414.320000 61.586148
390119.858000 5557155.000000 62.960319
390183.731000 5555822.010000 64.846325
390386.634000 5554421.700000 65.982823
391860.215000 5554063.010000 66.226172
392337.311000 5552726.480000 67.008794
392982.775000 5551364.060000 68.123768
393809.249000 5549987.770000 69.007403
394835.024000 5548612.080000 69.890887
394142.238000 5546896.020000 70.045775
395570.381000 5545408.370000 70.567932
397199.501000 5543987.490000 71.081441
398979.747000 5542688.690000 71.907927
400891.145000 5541543.060000 71.673476
402911.236000 5540612.810000 71.981965
405030.238000 5540146.360000 71.978996
407328.134000 5540040.130000 72.034738
408319.637000 5541712.080000 71.979816
410267.285000 5541812.010000 71.271162
412142.749000 5542134.930000 71.126498
413935.413000 5542716.400000 70.126854
415595.735000 5543542.470000 69.994585
417105.467000 5544476.100000 69.997297
418578.555000 5545452.830000 69.968958
420122.259000 5544705.060000 70.099738
420251.830000 5546257.200000 69.830553
420116.974000 5547889.080000 69.299506
421503.936000 5548813.870000 68.533259
422761.778000 5549978.600000 67.764065
423931.678000 5551127.170000 66.022228
424984.660000 5552218.200000 63.964929
425996.286000 5553248.230000 62.597764
426808.708000 5554246.920000 61.148024
427980.265000 5554252.860000 61.266361
428520.619000 5555242.840000 58.698211
429004.359000 5556104.780000 57.570482
429331.197000 5556876.940000 59.474856
429787.927000 5557729.970000 58.785249
429954.038000 5558595.150000 58.067593
429783.850000 5559401.520000 56.808864
430412.071000 5559774.680000 55.297716
431109.965000 5560263.210000 52.582426
431635.208000 5561143.190000 48.298868
431819.625000 5562098.950000 40.959584
431930.491000 5562979.060000 32.726368
432602.224000 5563316.950000 32.026802
432804.254000 5564114.520000 30.561855
433545.944000 5564414.820000 29.951510
433727.623000 5565290.080000 28.675723
434480.615000 5565786.070000 27.815172
435201.967000 5566187.940000 27.586809
435909.594000 5566349.480000 25.301950
436533.576000 5566401.300000 22.448929
437182.829000 5566588.460000 19.001226
437528.373000 5566224.750000 16.116433
438013.494000 5566377.530000 13.461363
438293.323000 5566018.660000 1.147305
373879.589000 5572996.390000 2.899003
374167.539000 5573330.570000 2.245957
374535.455000 5573383.820000 4.938897
374768.789000 5573104.900000 11.748608
375203.093000 5573106.950000 16.302516
375510.652000 5573447.270000 16.893421
375876.206000 5573696.830000 16.772885
376278.365000 5573448.460000 18.512968
376793.582000 5573699.760000 18.473535
377318.833000 5573911.950000 17.929650
377903.652000 5573559.340000 18.681905
378319.409000 5573935.670000 17.818169
378803.601000 5574027.610000 17.751181
379234.499000 5573526.400000 17.830017
379763.021000 5573093.310000 18.377032
380402.155000 5572920.860000 19.442001
381115.358000 5572857.810000 22.280802
381640.207000 5572360.050000 25.661578
382326.722000 5571967.690000 28.688901
383126.762000 5571567.560000 33.180599
383965.152000 5571005.080000 36.708154
384827.024000 5570186.640000 40.368044
385807.749000 5569816.960000 46.490095
386294.718000 5568863.150000 50.722587
386864.911000 5567809.370000 51.388988
387558.083000 5566827.720000 52.290546
388344.782000 5565740.610000 54.498929
389076.119000 5564485.840000 55.749635
389473.321000 5563170.950000 56.760598
390726.803000 5562376.490000 57.938157
391216.123000 5561337.460000 59.555982
391555.010000 5560173.730000 60.696732
391324.558000 5558979.330000 62.161100
391293.707000 5557822.320000 62.583396
391353.939000 5556620.880000 64.307173
391538.362000 5555365.560000 65.504714
392861.424000 5555061.280000 66.050344
393291.808000 5553859.350000 66.335184
393870.665000 5552637.600000 67.010385
394604.771000 5551404.250000 67.988780
395508.009000 5550162.600000 68.834651
396592.402000 5548910.820000 69.219838
396074.925000 5547239.500000 70.007390
397500.963000 5545912.870000 70.108903
399066.152000 5544688.800000 70.983700
400743.320000 5543607.530000 71.356901
402513.723000 5542711.530000 71.904861
404362.708000 5542090.840000 71.576456
406311.835000 5541775.140000 71.850413
407376.734000 5543307.750000 71.401831
409166.482000 5543321.930000 71.822313
410911.730000 5543507.560000 71.035028
412598.607000 5543898.540000 70.780952
414211.156000 5544529.150000 70.208523
415701.621000 5545417.180000 69.979203
417092.728000 5546293.900000 69.962626
418607.279000 5547080.260000 69.400263
418613.966000 5548586.190000 68.964411
419974.740000 5549434.640000 68.175568
421196.993000 5550418.600000 67.440775
422330.632000 5551557.420000 66.540827
423449.176000 5552605.940000 64.449042
424579.973000 5553556.450000 62.542749
425545.594000 5554473.370000 61.903799
426350.216000 5555362.730000 60.073469
427457.907000 5555224.880000 58.583593
428036.623000 5556104.200000 57.882442
428515.302000 5556893.500000 59.738616
428962.881000 5557617.800000 59.438696
429418.941000 5558263.540000 58.705006
429218.281000 5558917.060000 57.942438
429078.819000 5559568.390000 57.208595
429592.062000 5560223.870000 54.544189
430234.426000 5560646.270000 52.108292
430838.034000 5561123.390000 49.115029
430978.158000 5561971.360000 44.862513
431231.905000 5562800.140000 37.231967
431385.456000 5563574.380000 32.184658
432034.083000 5563852.740000 32.124832
432179.753000 5564630.530000 29.911014
432945.535000 5564954.050000 30.010823
433154.899000 5565744.500000 29.733469
433882.605000 5566123.300000 28.197013
434620.646000 5566629.190000 29.174973
435468.206000 5566943.370000 28.539549
436210.152000 5567014.400000 25.748135
436817.995000 5566941.860000 22.843891
437391.583000 5567137.850000 18.803909
437676.838000 5566688.080000 16.062746
437953.415000 5566886.220000 15.036110
438352.921000 5566567.550000 8.986299
438625.428000 5566172.230000 -0.019899
374858.000000 5573402.000000 7.281351
375146.755000 5573388.770000 4.826289
375415.635000 5573893.120000 10.955831
375804.213000 5574217.370000 16.813442
376299.705000 5574050.820000 18.031763
376750.334000 5574397.840000 15.700495
377281.817000 5574559.100000 14.924740
377815.439000 5574325.970000 16.645038
378357.240000 5574667.090000 16.194376
379018.264000 5574596.630000 17.547665
379413.884000 5574095.400000 17.597627
379952.239000 5573618.110000 17.340938
380650.564000 5573409.760000 17.678851
381294.371000 5573419.180000 19.572471
381806.664000 5573036.530000 22.966332
382321.238000 5572693.960000 28.022794
383070.281000 5572406.190000 31.644930
383833.708000 5571959.370000 34.627478
384474.213000 5571686.110000 35.321142
384767.669000 5571140.090000 35.144141
385516.188000 5570838.720000 35.004236
386418.228000 5570668.800000 40.649876
386873.956000 5569804.200000 49.079776
387351.161000 5568824.360000 50.474444
387946.152000 5567910.210000 51.257912
388583.993000 5566869.900000 52.384367
389319.012000 5565687.590000 53.278508
390143.905000 5564568.720000 55.463981
390296.813000 5563455.100000 56.956395
391498.987000 5563063.440000 57.067324
391867.344000 5562067.390000 58.511613
392238.234000 5561060.410000 59.895250
392706.550000 5560170.090000 60.214421
392253.590000 5559408.540000 61.151871
392326.554000 5558444.490000 61.960244
392399.021000 5557362.060000 63.487356
392568.063000 5556231.360000 64.972497
393750.601000 5555968.710000 65.137128
394142.639000 5554885.030000 66.313489
394673.593000 5553779.990000 66.518869
395343.008000 5552673.830000 67.001148
396149.437000 5551560.960000 67.873222
397102.506000 5550424.900000 68.476243
398209.240000 5549286.390000 69.012098
397846.706000 5547678.520000 69.944863
399218.323000 5546525.380000 70.154375
400690.169000 5545496.110000 70.932106
402254.453000 5544618.950000 71.008318
403896.001000 5543948.680000 71.040297
405610.385000 5543512.500000 71.352993
406668.636000 5544853.280000 71.200703
408275.189000 5544751.620000 70.966535
409873.995000 5544835.960000 70.703980
411432.012000 5545084.540000 70.283256
412949.457000 5545511.250000 70.029882
414412.421000 5546148.000000 69.988092
415747.380000 5547212.300000 69.790527
417190.190000 5547867.710000 69.417999
417317.895000 5549298.170000 68.540382
418626.617000 5549983.300000 67.977588
419758.227000 5550896.830000 67.222583
420845.168000 5551851.090000 66.182414
421874.929000 5553094.870000 64.654660
423136.996000 5553988.160000 62.977333
424236.819000 5554844.670000 60.957753
425181.627000 5555663.460000 60.419416
426002.687000 5556452.110000 60.830971
427040.771000 5556215.550000 60.237327
427642.564000 5556999.610000 60.113784
428190.526000 5557714.140000 59.668202
428718.538000 5558355.700000 58.673798
428552.279000 5559078.450000 58.093283
428454.372000 5559785.050000 56.965367
428996.421000 5560204.920000 56.220377
428955.176000 5560827.840000 54.083735
429570.014000 5561014.710000 51.910402
430174.103000 5561539.620000 49.221730
430300.794000 5562272.850000 44.741866
430619.955000 5562813.370000 39.805329
430824.626000 5563463.740000 35.478266
430928.203000 5564102.290000 31.943913
431474.030000 5564304.580000 31.840841
431628.418000 5564968.160000 31.639756
432363.526000 5565425.950000 30.961578
432673.461000 5566135.370000 30.684704
433287.860000 5566530.660000 30.380640
433940.468000 5566911.550000 30.134517
434506.198000 5567492.920000 29.726038
434985.302000 5567236.120000 29.207402
435296.955000 5567758.040000 27.952194
435859.624000 5567506.370000 26.604193
436314.364000 5567666.930000 24.516740
436800.674000 5567401.960000 22.690282
437380.045000 5567669.020000 17.546822
437890.072000 5567374.500000 14.734720
438313.114000 5567083.350000 9.278389
438674.183000 5566895.580000 -2.766001
438726.789000 5566445.650000 -2.065086
375028.850000 5573841.560000 2.192623
374981.651000 5574284.310000 2.441596
375358.814000 5574368.470000 13.354274
375576.055000 5574718.440000 14.604580
376122.419000 5574609.730000 15.088358
376461.660000 5574955.620000 11.933833
376997.952000 5575060.270000 12.343927
377664.437000 5575103.150000 12.784745
378208.898000 5575347.690000 12.557419
378766.852000 5575130.060000 15.319466
379243.750000 5575174.420000 15.440277
379522.046000 5574681.150000 17.981467
379903.696000 5574251.890000 16.335748
380387.844000 5573947.570000 16.120707
380960.613000 5573852.380000 16.174165
381553.300000 5573939.000000 17.843119
381865.032000 5573593.350000 19.412713
382415.119000 5573459.240000 19.855878
382805.220000 5573069.350000 26.628197
383349.073000 5573008.640000 28.390011
383975.634000 5572678.240000 32.029093
384678.407000 5572226.090000 34.202075
385247.123000 5571732.360000 35.830773
386052.550000 5571576.850000 38.617180
386925.288000 5571449.100000 40.164882
387462.745000 5570703.230000 45.191060
387810.439000 5569726.830000 48.918190
388357.479000 5568876.040000 50.287897
388911.134000 5567903.550000 50.552836
389520.147000 5566795.280000 51.230514
390255.220000 5565724.960000 53.769318
391183.135000 5565151.020000 54.703757
